person,personLabel,birthDate,genderLabel,partyLabel,start,end,positionLabel,cityLabel
http://www.wikidata.org/entity/Q926206,Newton Diehl Baker Jr.,1871-12-03T00:00:00Z,male,Democratic Party,1912-01-01T00:00:00Z,1915-12-31T00:00:00Z,mayor of Cleveland,Cleveland
http://www.wikidata.org/entity/Q16065578,Nicholas Dockstader,1802-01-04T00:00:00Z,male,Whig Party,1840-01-01T00:00:00Z,1840-12-31T00:00:00Z,mayor of Cleveland,Cleveland
http://www.wikidata.org/entity/Q7028026,Nick Tennyson,1950-09-29T00:00:00Z,male,Republican Party,1997-01-01T00:00:00Z,2001-01-01T00:00:00Z,"Mayor of Durham, North Carolina",Durham
http://www.wikidata.org/entity/Q706661,Norm Coleman,1949-08-17T00:00:00Z,male,Republican Party,1993-01-01T00:00:00Z,1998-01-01T00:00:00Z,"Mayor of Saint Paul, Minnesota",Saint Paul
http://www.wikidata.org/entity/Q3343727,Norma Torres,1965-04-04T00:00:00Z,female,Democratic Party,2006-01-01T00:00:00Z,2008-01-01T00:00:00Z,"Mayor of Pomona, California",Pomona
http://www.wikidata.org/entity/Q3343727,Norma Torres,1965-04-04T00:00:00Z,female,California Democratic Party,2006-01-01T00:00:00Z,2008-01-01T00:00:00Z,"Mayor of Pomona, California",Pomona
http://www.wikidata.org/entity/Q553502,Norman Mineta,1931-11-12T00:00:00Z,male,Democratic Party,1971-01-09T00:00:00Z,1975-01-09T00:00:00Z,Mayor of San Jose,San Jose
http://www.wikidata.org/entity/Q1752310,Norris C. Poulson,1895-07-23T00:00:00Z,male,Republican Party,1953-07-01T00:00:00Z,1961-07-01T00:00:00Z,Mayor of the City of Los Angeles,Los Angeles
http://www.wikidata.org/entity/Q1664205,Orestes Cleveland,1829-03-02T00:00:00Z,male,Democratic Party,1864-05-02T00:00:00Z,1867-05-05T00:00:00Z,"Mayor of Jersey City, New Jersey",Jersey City
http://www.wikidata.org/entity/Q1664205,Orestes Cleveland,1829-03-02T00:00:00Z,male,Democratic Party,1886-05-03T00:00:00Z,1892-05-01T00:00:00Z,"Mayor of Jersey City, New Jersey",Jersey City
http://www.wikidata.org/entity/Q20963361,Orlando C. Merriman,1827-07-27T00:00:00Z,male,Democratic Party,1875-04-13T00:00:00Z,1876-04-11T00:00:00Z,Mayor of Minneapolis,Minneapolis
http://www.wikidata.org/entity/Q515259,Oscar Goodman,1939-07-26T00:00:00Z,male,Democratic Party,1999-06-08T00:00:00Z,2011-07-06T00:00:00Z,Mayor of Las Vegas,Las Vegas
http://www.wikidata.org/entity/Q16864136,Oscar Leeser,1958-05-07T00:00:00Z,male,Democratic Party,2021-01-05T00:00:00Z,2025-01-06T00:00:00Z,"Mayor of El Paso, Texas",El Paso
http://www.wikidata.org/entity/Q7106238,Oscar S. Gill,1880-04-03T00:00:00Z,male,Republican Party,1932-01-01T00:00:00Z,1933-01-01T00:00:00Z,"Mayor of Anchorage, Alaska",Anchorage
http://www.wikidata.org/entity/Q7106238,Oscar S. Gill,1880-04-03T00:00:00Z,male,Republican Party,1934-01-01T00:00:00Z,1936-01-01T00:00:00Z,"Mayor of Anchorage, Alaska",Anchorage
http://www.wikidata.org/entity/Q223766,P. T. Barnum,1810-07-05T00:00:00Z,male,Republican Party,1875-01-01T00:00:00Z,1876-01-01T00:00:00Z,"Mayor of Bridgeport, Connecticut",Bridgeport
http://www.wikidata.org/entity/Q223766,P. T. Barnum,1810-07-05T00:00:00Z,male,Democratic Party,1875-01-01T00:00:00Z,1876-01-01T00:00:00Z,"Mayor of Bridgeport, Connecticut",Bridgeport
http://www.wikidata.org/entity/Q21176614,P.R. Olgiati,1901-08-24T00:00:00Z,male,Democratic Party,1951-01-01T00:00:00Z,1963-01-01T00:00:00Z,Mayor of Chattanooga,Chattanooga
http://www.wikidata.org/entity/Q7128225,Palmer DePaulis,1945-01-01T00:00:00Z,male,Democratic Party,1985-01-01T00:00:00Z,1992-01-01T00:00:00Z,"Mayor of Salt Lake City, Utah",Salt Lake City
http://www.wikidata.org/entity/Q46524631,Pam Hemminger,1960-03-20T00:00:00Z,female,Democratic Party,2015-12-02T00:00:00Z,2023-12-18T00:00:00Z,"Mayor of Chapel Hill, North Carolina",Chapel Hill
http://www.wikidata.org/entity/Q3892863,Pam Iorio,1959-04-27T00:00:00Z,female,Democratic Party,2003-04-01T00:00:00Z,2011-03-31T00:00:00Z,"Mayor of Tampa, Florida",Tampa
http://www.wikidata.org/entity/Q16729725,Pat Hays,1947-01-08T00:00:00Z,male,Democratic Party,1989-01-01T00:00:00Z,2013-01-01T00:00:00Z,"Mayor of North Little Rock, Arkansas",North Little Rock
http://www.wikidata.org/entity/Q39311,Pat McCrory,1956-10-17T00:00:00Z,male,Republican Party,1995-12-07T00:00:00Z,2009-12-07T00:00:00Z,"Mayor of Charlotte, North Carolina",Charlotte
http://www.wikidata.org/entity/Q7144053,Pat Sullivan,1962-07-20T00:00:00Z,male,Democratic Party,1997-08-31T00:00:00Z,2005-01-10T00:00:00Z,"Mayor of Covington, Washington",Covington
http://www.wikidata.org/entity/Q16727813,Patrick Cannon,1966-11-27T00:00:00Z,male,Democratic Party,2013-12-02T00:00:00Z,2014-03-26T00:00:00Z,"Mayor of Charlotte, North Carolina",Charlotte
http://www.wikidata.org/entity/Q14325755,Patsy Kinsey,1941-01-01T00:00:00Z,female,Democratic Party,2013-07-01T00:00:00Z,2013-12-02T00:00:00Z,"Mayor of Charlotte, North Carolina",Charlotte
http://www.wikidata.org/entity/Q7148284,Patsy Ticer,1935-01-06T00:00:00Z,female,Democratic Party,1991-01-01T00:00:00Z,1996-01-01T00:00:00Z,"Mayor of Alexandria, Virginia",Alexandria
http://www.wikidata.org/entity/Q12054206,Paul Capdevielle,1842-01-15T00:00:00Z,male,Democratic Party,1900-05-07T00:00:00Z,1904-12-05T00:00:00Z,Mayor of New Orleans,New Orleans
http://www.wikidata.org/entity/Q7150089,Paul D. Fraim,1949-10-26T00:00:00Z,male,Democratic Party,1994-07-10T00:00:00Z,2016-07-01T00:00:00Z,"Mayor of Norfolk, Virginia",Norfolk
http://www.wikidata.org/entity/Q7151611,Paul Johnson,1959-07-06T00:00:00Z,male,Democratic Party,1990-02-16T00:00:00Z,1994-03-16T00:00:00Z,Mayor of Phoenix,Phoenix
http://www.wikidata.org/entity/Q7151773,Paul Kiernan,1906-11-06T00:00:00Z,male,Democratic Party,1944-01-01T00:00:00Z,1948-01-01T00:00:00Z,"Mayor of Long Branch, New Jersey",Long Branch
http://www.wikidata.org/entity/Q7151773,Paul Kiernan,1906-11-06T00:00:00Z,male,Democratic Party,1958-01-01T00:00:00Z,1961-01-01T00:00:00Z,"Mayor of Long Branch, New Jersey",Long Branch
http://www.wikidata.org/entity/Q7152012,Paul Leonard,1943-07-03T00:00:00Z,male,Democratic Party,1982-01-01T00:00:00Z,1986-01-01T00:00:00Z,"Mayor of Dayton, Ohio",Dayton
http://www.wikidata.org/entity/Q7152012,Paul Leonard,1943-07-03T00:00:00Z,male,Democratic Party,1982-01-01T00:00:00Z,1986-01-01T00:00:00Z,"Mayor of Dayton, Ohio",City of Dayton
http://www.wikidata.org/entity/Q7153455,Paul Schell,1937-10-08T00:00:00Z,male,Democratic Party,1998-01-01T00:00:00Z,2002-01-01T00:00:00Z,Mayor of Seattle,Seattle
http://www.wikidata.org/entity/Q16107138,Paul Soglin,1945-04-22T00:00:00Z,male,Democratic Party,1973-01-01T00:00:00Z,1979-01-01T00:00:00Z,"Mayor of Madison, Wisconsin",Madison
http://www.wikidata.org/entity/Q16107138,Paul Soglin,1945-04-22T00:00:00Z,male,Democratic Party,1989-01-01T00:00:00Z,1997-01-01T00:00:00Z,"Mayor of Madison, Wisconsin",Madison
http://www.wikidata.org/entity/Q16107138,Paul Soglin,1945-04-22T00:00:00Z,male,Democratic Party,2011-04-19T00:00:00Z,2019-04-16T00:00:00Z,"Mayor of Madison, Wisconsin",Madison
http://www.wikidata.org/entity/Q7153906,Paul T. Jordan,1941-08-08T00:00:00Z,male,Democratic Party,1971-11-09T00:00:00Z,1977-06-30T00:00:00Z,"Mayor of Jersey City, New Jersey",Jersey City
http://www.wikidata.org/entity/Q19282288,Paula Hicks-Hudson,1951-05-28T00:00:00Z,female,Democratic Party,2015-02-01T00:00:00Z,2018-01-02T00:00:00Z,"Mayor of Toledo, Ohio",Toledo
http://www.wikidata.org/entity/Q17417740,Percy Bland,1970-09-23T00:00:00Z,male,Democratic Party,2013-07-01T00:00:00Z,2021-07-01T00:00:00Z,"Mayor of Meridian, Mississippi",Meridian
http://www.wikidata.org/entity/Q7171821,Pete Aguilar,1979-06-19T00:00:00Z,male,Democratic Party,2010-12-07T00:00:00Z,2014-12-02T00:00:00Z,"Mayor of Redlands, California",Redlands
http://www.wikidata.org/entity/Q7173106,Pete Buttigieg,1982-01-19T00:00:00Z,male,Democratic Party,2012-01-01T00:00:00Z,2020-01-01T00:00:00Z,"Mayor of South Bend, Indiana",South Bend
http://www.wikidata.org/entity/Q964959,Pete Domenici,1932-05-07T00:00:00Z,male,Republican Party,1967-10-01T00:00:00Z,1970-03-01T00:00:00Z,"Mayor of Albuquerque, New Mexico",Albuquerque
http://www.wikidata.org/entity/Q714909,Pete Wilson,1933-08-23T00:00:00Z,male,Republican Party,1971-12-06T00:00:00Z,1983-01-03T00:00:00Z,Mayor of San Diego,San Diego
http://www.wikidata.org/entity/Q7173296,Peter Clavelle,1949-05-10T00:00:00Z,male,Vermont Progressive Party,1989-01-01T00:00:00Z,1993-01-01T00:00:00Z,"Mayor of Burlington, Vermont",Burlington
http://www.wikidata.org/entity/Q7173296,Peter Clavelle,1949-05-10T00:00:00Z,male,Vermont Progressive Party,1995-01-01T00:00:00Z,2006-01-01T00:00:00Z,"Mayor of Burlington, Vermont",Burlington
http://www.wikidata.org/entity/Q1670095,Peter F. Flaherty,1924-06-25T00:00:00Z,male,Democratic Party,1970-01-05T00:00:00Z,1977-04-11T00:00:00Z,"Mayor of Pittsburgh, Pennsylvania",Pittsburgh
http://www.wikidata.org/entity/Q100254205,Peter F. Sullivan,1869-06-29T00:00:00Z,male,Democratic Party,1920-01-05T00:00:00Z,1923-01-01T00:00:00Z,"Mayor of Worcester, Massachusetts",Worcester
http://www.wikidata.org/entity/Q100254205,Peter F. Sullivan,1871-06-29T00:00:00Z,male,Democratic Party,1920-01-05T00:00:00Z,1923-01-01T00:00:00Z,"Mayor of Worcester, Massachusetts",Worcester
http://www.wikidata.org/entity/Q7184120,Philip N. Gumbs,1923-04-29T00:00:00Z,male,Democratic Party,1974-01-01T00:00:00Z,1975-01-01T00:00:00Z,"Mayor of Aberdeen, New Jersey",Aberdeen Township
http://www.wikidata.org/entity/Q20963696,Phillip B. Winston,1845-08-12T00:00:00Z,male,Democratic Party,1891-01-05T00:00:00Z,1893-01-02T00:00:00Z,Mayor of Minneapolis,Minneapolis
http://www.wikidata.org/entity/Q7192394,Pierre Prosper Garven,1872-06-09T00:00:00Z,male,Republican Party,1915-01-01T00:00:00Z,1919-01-01T00:00:00Z,"Mayor of Bayonne, New Jersey",Bayonne
http://www.wikidata.org/entity/Q7273606,R. E. Robertson,1885-10-18T00:00:00Z,male,Republican Party,1920-01-01T00:00:00Z,1923-01-01T00:00:00Z,"Mayor of Juneau, Alaska",Juneau
http://www.wikidata.org/entity/Q881624,R. Gregg Cherry,1891-10-17T00:00:00Z,male,Democratic Party,1919-01-01T00:00:00Z,1923-01-01T00:00:00Z,Mayor of Gastonia,Gastonia
http://www.wikidata.org/entity/Q881624,R. Gregg Cherry,1891-10-17T00:00:00Z,male,North Carolina Democratic Party,1919-01-01T00:00:00Z,1923-01-01T00:00:00Z,Mayor of Gastonia,Gastonia
http://www.wikidata.org/entity/Q7273861,R. N. Baskin,1837-12-20T00:00:00Z,male,Liberal Party,1892-01-01T00:00:00Z,1895-01-01T00:00:00Z,"Mayor of Salt Lake City, Utah",Salt Lake City
http://www.wikidata.org/entity/Q665300,R. T. Rybak,1955-11-12T00:00:00Z,male,Democratic Party,2002-01-01T00:00:00Z,2013-12-31T00:00:00Z,Mayor of Minneapolis,Minneapolis
http://www.wikidata.org/entity/Q665300,R. T. Rybak,1955-11-12T00:00:00Z,male,Minnesota Democratic–Farmer–Labor Party,2002-01-01T00:00:00Z,2013-12-31T00:00:00Z,Mayor of Minneapolis,Minneapolis
http://www.wikidata.org/entity/Q298443,Rahm Emanuel,1959-11-29T00:00:00Z,male,Democratic Party,2011-05-16T00:00:00Z,2019-05-20T00:00:00Z,Mayor of Chicago,Chicago
http://www.wikidata.org/entity/Q2129521,Ralph Becker,1952-05-30T00:00:00Z,male,Democratic Party,2008-01-01T00:00:00Z,2016-01-01T00:00:00Z,"Mayor of Salt Lake City, Utah",Salt Lake City
http://www.wikidata.org/entity/Q7287953,Ralph Perk,1914-01-19T00:00:00Z,male,Republican Party,1972-01-02T00:00:00Z,1977-12-31T00:00:00Z,mayor of Cleveland,Cleveland
http://www.wikidata.org/entity/Q16016205,Ralph S. Locher,1915-07-24T00:00:00Z,male,Democratic Party,1962-01-01T00:00:00Z,1967-12-31T00:00:00Z,mayor of Cleveland,Cleveland
http://www.wikidata.org/entity/Q7292380,Randy Primas,1949-08-31T00:00:00Z,male,Democratic Party,1981-01-01T00:00:00Z,1990-01-01T00:00:00Z,"Mayor of Camden, New Jersey",Camden
http://www.wikidata.org/entity/Q7292482,Randy Tyree,1940-01-01T00:00:00Z,male,Democratic Party,1976-01-01T00:00:00Z,1983-01-01T00:00:00Z,"Mayor of Knoxville, Tennessee",Knoxville
http://www.wikidata.org/entity/Q558034,Ray Nagin,1956-06-11T00:00:00Z,male,Democratic Party,2002-05-06T00:00:00Z,2010-05-03T00:00:00Z,Mayor of New Orleans,New Orleans
http://www.wikidata.org/entity/Q51119508,Ray O'Connell,2000-01-01T00:00:00Z,male,Democratic Party,2018-03-29T00:00:00Z,2022-01-03T00:00:00Z,"Mayor of Allentown, Pennsylvania",Allentown
http://www.wikidata.org/entity/Q7298001,Ray Rapp,1945-02-11T00:00:00Z,male,Democratic Party,1997-01-01T00:00:00Z,2003-01-01T00:00:00Z,"Mayor of Mars Hill, North Carolina",Mars Hill
http://www.wikidata.org/entity/Q7298313,Ray Wolfe,1905-09-23T00:00:00Z,male,Republican Party,1944-01-01T00:00:00Z,1945-01-01T00:00:00Z,"Mayor of Anchorage, Alaska",Anchorage
http://www.wikidata.org/entity/Q238817,Raymond Flynn,1939-07-22T00:00:00Z,male,Democratic Party,1984-01-01T00:00:00Z,1993-01-01T00:00:00Z,Mayor of Boston,Boston
http://www.wikidata.org/entity/Q7299174,Raymond T. Miller,1893-01-10T00:00:00Z,male,Democratic Party,1933-01-01T00:00:00Z,1933-12-31T00:00:00Z,mayor of Cleveland,Cleveland
http://www.wikidata.org/entity/Q7324216,Richard Bloom,1953-06-22T00:00:00Z,male,California Democratic Party,2010-12-01T00:00:00Z,2012-12-01T00:00:00Z,"Mayor of Santa Monica, California",Santa Monica
http://www.wikidata.org/entity/Q7324593,Richard Caliguiri,1931-10-20T00:00:00Z,male,Democratic Party,1977-04-11T00:00:00Z,1988-05-06T00:00:00Z,"Mayor of Pittsburgh, Pennsylvania",Pittsburgh
http://www.wikidata.org/entity/Q7325354,Richard E. Carver,1937-09-28T00:00:00Z,male,Republican Party,1973-01-01T00:00:00Z,1984-01-01T00:00:00Z,"Mayor of Peoria, Illinois",Peoria
http://www.wikidata.org/entity/Q7325826,Richard G. Hatcher,1933-07-10T00:00:00Z,male,Democratic Party,1968-01-01T00:00:00Z,1987-12-31T00:00:00Z,"Mayor of Gary, Indiana",Gary
http://www.wikidata.org/entity/Q7326024,Richard Grant Augustus Donnelly,1841-03-04T00:00:00Z,male,Democratic Party,1884-01-01T00:00:00Z,1886-01-01T00:00:00Z,"Mayor of Trenton, New Jersey",Trenton
http://www.wikidata.org/entity/Q7326701,Richard J. Berry,1962-11-05T00:00:00Z,male,Republican Party,2009-12-01T00:00:00Z,2017-12-01T00:00:00Z,"Mayor of Albuquerque, New Mexico",Albuquerque
http://www.wikidata.org/entity/Q295267,Richard J. Daley,1902-05-15T00:00:00Z,male,Democratic Party,1955-04-20T00:00:00Z,1976-12-20T00:00:00Z,Mayor of Chicago,Chicago
http://www.wikidata.org/entity/Q258542,"Richard Kirman, Sr.",1877-01-14T00:00:00Z,male,Democratic Party,1907-01-01T00:00:00Z,1909-01-01T00:00:00Z,"Mayor of Reno, Nevada",Reno
http://www.wikidata.org/entity/Q363079,Richard Lugar,1932-04-04T00:00:00Z,male,Republican Party,1968-01-01T00:00:00Z,1975-01-01T00:00:00Z,Mayor of Indianapolis,Indianapolis
http://www.wikidata.org/entity/Q363079,Richard Lugar,1932-04-04T00:00:00Z,male,Republican Party,1968-01-01T00:00:00Z,1975-01-01T00:00:00Z,Mayor of Indianapolis,Unigov
http://www.wikidata.org/entity/Q539814,Richard M. Daley,1942-04-24T00:00:00Z,male,Democratic Party,1989-04-24T00:00:00Z,2011-05-16T00:00:00Z,Mayor of Chicago,Chicago
http://www.wikidata.org/entity/Q721263,Richard Riordan,1930-05-01T00:00:00Z,male,Republican Party,1993-07-01T00:00:00Z,2001-07-01T00:00:00Z,Mayor of the City of Los Angeles,Los Angeles
http://www.wikidata.org/entity/Q7329648,Richard Vaux,1816-12-19T00:00:00Z,male,Democratic Party,1857-01-01T00:00:00Z,1858-01-01T00:00:00Z,"Mayor of Philadelphia, Pennsylvania",Philadelphia
http://www.wikidata.org/entity/Q7329675,Richard Vinroot,1941-04-14T00:00:00Z,male,Republican Party,1991-01-01T00:00:00Z,1995-01-01T00:00:00Z,"Mayor of Charlotte, North Carolina",Charlotte
http://www.wikidata.org/entity/Q7330328,Richardson Dilworth,1898-08-29T00:00:00Z,male,Democratic Party,1956-01-02T00:00:00Z,1962-02-12T00:00:00Z,"Mayor of Philadelphia, Pennsylvania",Philadelphia
http://www.wikidata.org/entity/Q7331601,Rick Mystrom,1944-01-02T00:00:00Z,male,Republican Party,1994-07-01T00:00:00Z,2000-07-01T00:00:00Z,"Mayor of Anchorage, Alaska",Anchorage
http://www.wikidata.org/entity/Q7341190,Robert A. Baines,1946-01-01T00:00:00Z,male,Democratic Party,2000-01-01T00:00:00Z,2006-01-01T00:00:00Z,"Mayor of Manchester, New Hampshire",Manchester
http://www.wikidata.org/entity/Q2156376,Robert Anderson Van Wyck,1849-07-20T00:00:00Z,male,Democratic Party,1898-01-01T00:00:00Z,1901-12-31T00:00:00Z,Mayor of New York City,New York City
http://www.wikidata.org/entity/Q1487079,Robert Cluck,1939-03-20T00:00:00Z,male,Republican Party,2003-05-03T00:00:00Z,2015-05-19T00:00:00Z,"Mayor of Arlington, Texas",Arlington
http://www.wikidata.org/entity/Q7343297,Robert D. Clifton,1968-12-31T00:00:00Z,male,Republican Party,1996-10-01T00:00:00Z,2005-01-18T00:00:00Z,"Mayor of Matawan, New Jersey",Matawan
http://www.wikidata.org/entity/Q7343859,Robert E. McKisson,1863-01-30T00:00:00Z,male,Republican Party,1895-01-01T00:00:00Z,1898-12-31T00:00:00Z,mayor of Cleveland,Cleveland
http://www.wikidata.org/entity/Q1314053,Robert Ewing Thomason,1879-05-30T00:00:00Z,male,Democratic Party,1927-01-01T00:00:00Z,1930-01-01T00:00:00Z,"Mayor of El Paso, Texas",El Paso
http://www.wikidata.org/entity/Q439156,Robert Ferdinand Wagner Jr.,1910-04-20T00:00:00Z,male,Democratic Party,1954-01-01T00:00:00Z,1965-12-31T00:00:00Z,Mayor of New York City,New York City
http://www.wikidata.org/entity/Q7344479,Robert Francis Catterson,1835-03-22T00:00:00Z,male,Republican Party,1871-11-13T00:00:00Z,1873-11-10T00:00:00Z,"Mayor of Little Rock, Arkansas",Little Rock
http://www.wikidata.org/entity/Q16204904,Robert Garcia,1977-12-02T00:00:00Z,male,Republican Party,2014-07-15T00:00:00Z,2022-12-20T00:00:00Z,"Mayor of Long Beach, California",Long Beach
http://www.wikidata.org/entity/Q16204904,Robert Garcia,1977-12-02T00:00:00Z,male,Democratic Party,2014-07-15T00:00:00Z,2022-12-20T00:00:00Z,"Mayor of Long Beach, California",Long Beach
http://www.wikidata.org/entity/Q7345088,Robert Hunter Morris,1808-02-15T00:00:00Z,male,Democratic Party,1841-01-01T00:00:00Z,1844-01-01T00:00:00Z,Mayor of New York City,New York City
http://www.wikidata.org/entity/Q7346168,Robert Jones,1944-04-22T00:00:00Z,male,Democratic Party,1997-01-01T00:00:00Z,2005-01-01T00:00:00Z,"Mayor of Kalamazoo, Michigan",Kalamazoo
http://www.wikidata.org/entity/Q18217449,Robert L. Summerlin,1858-01-01T00:00:00Z,male,Democratic Party,1880-01-01T00:00:00Z,1881-01-01T00:00:00Z,"Mayor of Orlando, Florida",Orlando
http://www.wikidata.org/entity/Q1277872,Robert M. Riddle,1812-08-17T00:00:00Z,male,Republican Party,1853-01-14T00:00:00Z,1854-01-13T00:00:00Z,"Mayor of Pittsburgh, Pennsylvania",Pittsburgh
http://www.wikidata.org/entity/Q7348034,Robert Nichols,1944-11-25T00:00:00Z,male,Republican Party,1985-01-01T00:00:00Z,1989-01-01T00:00:00Z,"Mayor of Jacksonville, Texas",Jacksonville
http://www.wikidata.org/entity/Q20971457,Robert Pratt,1845-12-12T00:00:00Z,male,Republican Party,1895-01-07T00:00:00Z,1899-01-02T00:00:00Z,Mayor of Minneapolis,Minneapolis
http://www.wikidata.org/entity/Q21031097,Robert S. Cassatt,1806-07-23T00:00:00Z,male,Whig Party,1846-01-16T00:00:00Z,1847-01-15T00:00:00Z,"Mayor of Allegheny, Pennsylvania",Allegheny
http://www.wikidata.org/entity/Q7349815,Robert Singer,1947-10-29T00:00:00Z,male,Republican Party,2009-01-01T00:00:00Z,2009-01-01T00:00:00Z,"Mayor of Lakewood Township, New Jersey",Lakewood
http://www.wikidata.org/entity/Q2158950,Robert T. Van Horn,1824-05-19T00:00:00Z,male,Republican Party,1861-01-01T00:00:00Z,1862-01-01T00:00:00Z,"Mayor of Kansas City, Missouri",Kansas City
http://www.wikidata.org/entity/Q1343350,Rocky Anderson,1951-09-09T00:00:00Z,male,Democratic Party,2000-01-01T00:00:00Z,2008-01-01T00:00:00Z,"Mayor of Salt Lake City, Utah",Salt Lake City
http://www.wikidata.org/entity/Q1343350,Rocky Anderson,1951-09-09T00:00:00Z,male,Justice Party,2000-01-01T00:00:00Z,2008-01-01T00:00:00Z,"Mayor of Salt Lake City, Utah",Salt Lake City
http://www.wikidata.org/entity/Q50505337,Roger MacLean,2000-01-01T00:00:00Z,male,Republican Party,2018-03-09T00:00:00Z,2018-03-29T00:00:00Z,"Mayor of Allentown, Pennsylvania",Allentown
http://www.wikidata.org/entity/Q50505337,Roger MacLean,2000-01-01T00:00:00Z,male,Democratic Party,2018-03-09T00:00:00Z,2018-03-29T00:00:00Z,"Mayor of Allentown, Pennsylvania",Allentown
http://www.wikidata.org/entity/Q886900,Roland H. Hartley,1864-06-26T00:00:00Z,male,Republican Party,1910-01-01T00:00:00Z,1912-01-01T00:00:00Z,"Mayor of Everett, Washington",Everett
http://www.wikidata.org/entity/Q4453932,Roman Gribbs,1925-12-29T00:00:00Z,male,Democratic Party,1970-01-06T00:00:00Z,1974-01-01T00:00:00Z,"Mayor of Detroit, Michigan",Detroit
http://www.wikidata.org/entity/Q1870154,Ron Dellums,1935-11-24T00:00:00Z,male,Democratic Party,2007-01-08T00:00:00Z,2011-01-03T00:00:00Z,"Mayor of Oakland, California",Oakland
http://www.wikidata.org/entity/Q7363834,Ron Gonzales,1951-01-01T00:00:00Z,male,Democratic Party,1999-01-01T00:00:00Z,2007-01-09T00:00:00Z,Mayor of San Jose,San Jose
http://www.wikidata.org/entity/Q1399368,Ron Kirk,1954-06-27T00:00:00Z,male,Democratic Party,1995-06-05T00:00:00Z,2002-02-20T00:00:00Z,"Mayor of Dallas, Texas",Dallas
http://www.wikidata.org/entity/Q2165469,Ron Littlefield,1946-07-11T00:00:00Z,male,Republican Party,2005-04-18T00:00:00Z,2013-04-15T00:00:00Z,Mayor of Chattanooga,Chattanooga
http://www.wikidata.org/entity/Q30323642,Ron Nirenberg,1977-04-11T00:00:00Z,male,independent politician,2017-06-21T00:00:00Z,2025-06-18T00:00:00Z,Mayor of San Antonio,San Antonio
http://www.wikidata.org/entity/Q7365137,Ronald N. Young,1940-10-19T00:00:00Z,male,Democratic Party,1974-01-01T00:00:00Z,1990-01-01T00:00:00Z,"Mayor of Frederick, Maryland",Frederick
http://www.wikidata.org/entity/Q294854,Roswell B. Mason,1805-09-19T00:00:00Z,male,Republican Party,1869-01-01T00:00:00Z,1871-01-01T00:00:00Z,Mayor of Chicago,Chicago
http://www.wikidata.org/entity/Q13562559,Roxanne Qualls,1953-03-03T00:00:00Z,female,Democratic Party,1993-01-01T00:00:00Z,1999-01-01T00:00:00Z,"mayor of Cincinnati, Ohio",Cincinnati
http://www.wikidata.org/entity/Q7372629,Roy Carl Afflerbach Jr.,1945-02-06T00:00:00Z,male,Democratic Party,2002-01-07T00:00:00Z,2006-01-03T00:00:00Z,"Mayor of Allentown, Pennsylvania",Allentown
http://www.wikidata.org/entity/Q7377435,Rudolph M. Clay,1936-07-16T00:00:00Z,male,Democratic Party,2006-04-07T00:00:00Z,2011-12-31T00:00:00Z,"Mayor of Gary, Indiana",Gary
http://www.wikidata.org/entity/Q5579260,Rufus Blodgett,1834-10-09T00:00:00Z,male,Democratic Party,1893-01-01T00:00:00Z,1898-01-01T00:00:00Z,"Mayor of Long Branch, New Jersey",Long Branch
http://www.wikidata.org/entity/Q7387848,S. S. Davis,1817-12-19T00:00:00Z,male,Republican Party,1871-01-01T00:00:00Z,1873-01-01T00:00:00Z,"mayor of Cincinnati, Ohio",Cincinnati
http://www.wikidata.org/entity/Q7407716,Sam Jones,1947-04-14T00:00:00Z,male,Democratic Party,2005-09-01T00:00:00Z,2013-08-01T00:00:00Z,"Mayor of Mobile, Alabama",Mobile
http://www.wikidata.org/entity/Q16731481,Sam Liccardo,1970-04-16T00:00:00Z,male,Democratic Party,2015-01-01T00:00:00Z,2023-01-01T00:00:00Z,Mayor of San Jose,San Jose
http://www.wikidata.org/entity/Q7407853,Sam Massell,1927-08-26T00:00:00Z,male,Democratic Party,1970-01-01T00:00:00Z,1974-01-01T00:00:00Z,"Mayor of Atlanta, Georgia",Atlanta
http://www.wikidata.org/entity/Q552548,Sam Yorty,1909-10-01T00:00:00Z,male,Republican Party,1961-07-01T00:00:00Z,1973-07-01T00:00:00Z,Mayor of the City of Los Angeles,Los Angeles
http://www.wikidata.org/entity/Q552548,Sam Yorty,1909-10-01T00:00:00Z,male,Democratic Party,1961-07-01T00:00:00Z,1973-07-01T00:00:00Z,Mayor of the City of Los Angeles,Los Angeles
http://www.wikidata.org/entity/Q7410831,Samuel B. H. Vance,1814-01-01T00:00:00Z,male,Republican Party,1874-11-30T00:00:00Z,1874-12-31T00:00:00Z,Mayor of New York City,New York City
http://www.wikidata.org/entity/Q2217982,Samuel Beakes,1861-01-11T00:00:00Z,male,Democratic Party,1888-01-01T00:00:00Z,1890-01-01T00:00:00Z,"Mayor of Ann Arbor, Michigan",Ann Arbor
http://www.wikidata.org/entity/Q43144,Sarah Palin,1964-02-11T00:00:00Z,female,Republican Party,1996-01-01T00:00:00Z,2002-01-01T00:00:00Z,"Mayor of Wasilla, Alaska",Wasilla
http://www.wikidata.org/entity/Q63465059,Schuyler Colfax III,1870-04-11T00:00:00Z,male,Republican Party,1898-01-01T00:00:00Z,1902-01-01T00:00:00Z,"Mayor of South Bend, Indiana",South Bend
