personLabel,birthDate,genderLabel,partyLabel,start,end,positionLabel,cityLabel,eduLabel,eduTypeLabel
Daniel Guice,1924-11-30T00:00:00Z,male,Democratic Party,1961-01-01T00:00:00Z,1973-01-01T00:00:00Z,"Mayor of Biloxi, Mississippi",Biloxi,University of Mississippi,public educational institution of the United States
Danny Burgess,1986-06-01T00:00:00Z,male,Republican Party,2013-04-09T00:00:00Z,2014-11-04T00:00:00Z,"Mayor of Zephyrhills, Florida",Zephyrhills,Barry University,university
Danny Burgess,1986-06-01T00:00:00Z,male,Republican Party,2013-04-09T00:00:00Z,2014-11-04T00:00:00Z,"Mayor of Zephyrhills, Florida",Zephyrhills,Barry University,private not-for-profit educational institution
Danny Burgess,1986-06-01T00:00:00Z,male,Republican Party,2013-04-09T00:00:00Z,2014-11-04T00:00:00Z,"Mayor of Zephyrhills, Florida",Zephyrhills,University of South Florida,public university
Danny Burgess,1986-06-01T00:00:00Z,male,Republican Party,2013-04-09T00:00:00Z,2014-11-04T00:00:00Z,"Mayor of Zephyrhills, Florida",Zephyrhills,University of South Florida,public educational institution of the United States
Danny Burgess,1986-06-01T00:00:00Z,male,Republican Party,2013-04-09T00:00:00Z,2014-11-04T00:00:00Z,"Mayor of Zephyrhills, Florida",Zephyrhills,University of South Florida,open-access publisher
Danny Jones,1951-07-10T00:00:00Z,male,Republican Party,2003-06-01T00:00:00Z,2019-01-07T00:00:00Z,"Mayor of Charleston, West Virginia",Charleston,George Washington High School,high school
Danny Jones,1951-07-10T00:00:00Z,male,Republican Party,2003-06-01T00:00:00Z,2019-01-07T00:00:00Z,"Mayor of Charleston, West Virginia",Charleston,Greenbrier Military School,military school
Dave Bing,1943-11-24T00:00:00Z,male,Democratic Party,2009-05-11T00:00:00Z,2013-12-31T00:00:00Z,"Mayor of Detroit, Michigan",Detroit,Spingarn High School,high school
Dave Bing,1943-11-24T00:00:00Z,male,Democratic Party,2009-05-11T00:00:00Z,2013-12-31T00:00:00Z,"Mayor of Detroit, Michigan",Detroit,Syracuse University,private university
Dave Bing,1943-11-24T00:00:00Z,male,Democratic Party,2009-05-11T00:00:00Z,2013-12-31T00:00:00Z,"Mayor of Detroit, Michigan",Detroit,Syracuse University,research university
Dave Bing,1943-11-24T00:00:00Z,male,Democratic Party,2009-05-11T00:00:00Z,2013-12-31T00:00:00Z,"Mayor of Detroit, Michigan",Detroit,Syracuse University,group of structures or buildings
Dave Bing,1943-11-24T00:00:00Z,male,Democratic Party,2009-05-11T00:00:00Z,2013-12-31T00:00:00Z,"Mayor of Detroit, Michigan",Detroit,Syracuse University,501(c)(3) organization
Dave Bing,1943-11-24T00:00:00Z,male,Democratic Party,2009-05-11T00:00:00Z,2013-12-31T00:00:00Z,"Mayor of Detroit, Michigan",Detroit,Syracuse University,private not-for-profit educational institution
David Condon,1974-02-09T00:00:00Z,male,Republican Party,2011-12-30T00:00:00Z,2019-12-30T00:00:00Z,"Mayor of Spokane, Washington",Spokane,Boston College,university
David Condon,1974-02-09T00:00:00Z,male,Republican Party,2011-12-30T00:00:00Z,2019-12-30T00:00:00Z,"Mayor of Spokane, Washington",Spokane,Boston College,college
David Condon,1974-02-09T00:00:00Z,male,Republican Party,2011-12-30T00:00:00Z,2019-12-30T00:00:00Z,"Mayor of Spokane, Washington",Spokane,Boston College,private not-for-profit educational institution
David Condon,1974-02-09T00:00:00Z,male,Republican Party,2011-12-30T00:00:00Z,2019-12-30T00:00:00Z,"Mayor of Spokane, Washington",Spokane,Boston College,open-access publisher
David Condon,1974-02-09T00:00:00Z,male,Republican Party,2011-12-30T00:00:00Z,2019-12-30T00:00:00Z,"Mayor of Spokane, Washington",Spokane,Gonzaga Preparatory School,school
David Dinkins,1927-07-10T00:00:00Z,male,Democratic Party,1990-01-01T00:00:00Z,1993-12-31T00:00:00Z,Mayor of New York City,New York City,Brooklyn Law School,law school
David Dinkins,1927-07-10T00:00:00Z,male,Democratic Socialists of America,1990-01-01T00:00:00Z,1993-12-31T00:00:00Z,Mayor of New York City,New York City,Brooklyn Law School,law school
David Dinkins,1927-07-10T00:00:00Z,male,Democratic Party,1990-01-01T00:00:00Z,1993-12-31T00:00:00Z,Mayor of New York City,New York City,Brooklyn Law School,private not-for-profit educational institution
David Dinkins,1927-07-10T00:00:00Z,male,Democratic Socialists of America,1990-01-01T00:00:00Z,1993-12-31T00:00:00Z,Mayor of New York City,New York City,Brooklyn Law School,private not-for-profit educational institution
David Dinkins,1927-07-10T00:00:00Z,male,Democratic Party,1990-01-01T00:00:00Z,1993-12-31T00:00:00Z,Mayor of New York City,New York City,Howard University,school
David Dinkins,1927-07-10T00:00:00Z,male,Democratic Socialists of America,1990-01-01T00:00:00Z,1993-12-31T00:00:00Z,Mayor of New York City,New York City,Howard University,school
David Dinkins,1927-07-10T00:00:00Z,male,Democratic Party,1990-01-01T00:00:00Z,1993-12-31T00:00:00Z,Mayor of New York City,New York City,Howard University,private university
David Dinkins,1927-07-10T00:00:00Z,male,Democratic Socialists of America,1990-01-01T00:00:00Z,1993-12-31T00:00:00Z,Mayor of New York City,New York City,Howard University,private university
David Dinkins,1927-07-10T00:00:00Z,male,Democratic Party,1990-01-01T00:00:00Z,1993-12-31T00:00:00Z,Mayor of New York City,New York City,Howard University,historically black college or university
David Dinkins,1927-07-10T00:00:00Z,male,Democratic Socialists of America,1990-01-01T00:00:00Z,1993-12-31T00:00:00Z,Mayor of New York City,New York City,Howard University,historically black college or university
David Dinkins,1927-07-10T00:00:00Z,male,Democratic Party,1990-01-01T00:00:00Z,1993-12-31T00:00:00Z,Mayor of New York City,New York City,Howard University,private not-for-profit educational institution
David Dinkins,1927-07-10T00:00:00Z,male,Democratic Socialists of America,1990-01-01T00:00:00Z,1993-12-31T00:00:00Z,Mayor of New York City,New York City,Howard University,private not-for-profit educational institution
David Dinkins,1927-07-10T00:00:00Z,male,Democratic Party,1990-01-01T00:00:00Z,1993-12-31T00:00:00Z,Mayor of New York City,New York City,Trenton Central High School,high school
David Dinkins,1927-07-10T00:00:00Z,male,Democratic Socialists of America,1990-01-01T00:00:00Z,1993-12-31T00:00:00Z,Mayor of New York City,New York City,Trenton Central High School,high school
David Duvall Orr,1944-10-04T00:00:00Z,male,Democratic Party,1987-11-25T00:00:00Z,1987-12-02T00:00:00Z,Mayor of Chicago,Chicago,Glenbard East High School,high school
David Duvall Orr,1944-10-04T00:00:00Z,male,Democratic Party,1987-11-25T00:00:00Z,1987-12-02T00:00:00Z,Mayor of Chicago,Chicago,Simpson College,school
David Duvall Orr,1944-10-04T00:00:00Z,male,Democratic Party,1987-11-25T00:00:00Z,1987-12-02T00:00:00Z,Mayor of Chicago,Chicago,Simpson College,private not-for-profit educational institution
David Edward Fitzgerald,1874-09-21T00:00:00Z,male,Democratic Party,1918-01-01T00:00:00Z,1926-01-01T00:00:00Z,"Mayor of New Haven, Connecticut",New Haven,Hillhouse High School,high school
David Edward Fitzgerald,1874-09-21T00:00:00Z,male,Democratic Party,1918-01-01T00:00:00Z,1926-01-01T00:00:00Z,"Mayor of New Haven, Connecticut",New Haven,Yale Law School,law school
David Edward Fitzgerald,1874-09-21T00:00:00Z,male,Democratic Party,1918-01-01T00:00:00Z,1926-01-01T00:00:00Z,"Mayor of New Haven, Connecticut",New Haven,Yale Law School,academic publisher
David H. Rodgers,1923-08-10T00:00:00Z,male,Republican Party,1967-01-01T00:00:00Z,1978-01-01T00:00:00Z,"Mayor of Spokane, Washington",Spokane,Purdue University,land-grant university
David H. Rodgers,1923-08-10T00:00:00Z,male,Republican Party,1967-01-01T00:00:00Z,1978-01-01T00:00:00Z,"Mayor of Spokane, Washington",Spokane,Purdue University,public educational institution of the United States
David H. Rodgers,1923-08-10T00:00:00Z,male,Republican Party,1967-01-01T00:00:00Z,1978-01-01T00:00:00Z,"Mayor of Spokane, Washington",Spokane,Purdue University,public research university
David Roberts,1956-07-14T00:00:00Z,male,Democratic Party,2001-07-01T00:00:00Z,2009-07-31T00:00:00Z,"Mayor of Hoboken, New Jersey",Hoboken,Thomas Edison State University,school
David Roberts,1956-07-14T00:00:00Z,male,Democratic Party,2001-07-01T00:00:00Z,2009-07-31T00:00:00Z,"Mayor of Hoboken, New Jersey",Hoboken,Thomas Edison State University,academic institution
David Roberts,1956-07-14T00:00:00Z,male,Democratic Party,2001-07-01T00:00:00Z,2009-07-31T00:00:00Z,"Mayor of Hoboken, New Jersey",Hoboken,Thomas Edison State University,public educational institution of the United States
Dawn Zimmer,1968-04-16T00:00:00Z,female,Democratic Party,2009-07-31T00:00:00Z,2018-01-01T00:00:00Z,"Mayor of Hoboken, New Jersey",Hoboken,University of New Hampshire,land-grant university
Dawn Zimmer,1968-04-16T00:00:00Z,female,Democratic Party,2009-07-31T00:00:00Z,2018-01-01T00:00:00Z,"Mayor of Hoboken, New Jersey",Hoboken,University of New Hampshire,public educational institution of the United States
Dawn Zimmer,1968-04-16T00:00:00Z,female,Democratic Party,2009-07-31T00:00:00Z,2018-01-01T00:00:00Z,"Mayor of Hoboken, New Jersey",Hoboken,University of New Hampshire,public research university
Deedee Corradini,1944-04-11T00:00:00Z,female,Democratic Party,1992-01-01T00:00:00Z,2000-01-01T00:00:00Z,"Mayor of Salt Lake City, Utah",Salt Lake City,Drew University,university
Deedee Corradini,1944-04-11T00:00:00Z,female,Democratic Party,1992-01-01T00:00:00Z,2000-01-01T00:00:00Z,"Mayor of Salt Lake City, Utah",Salt Lake City,Drew University,botanical garden
Deedee Corradini,1944-04-11T00:00:00Z,female,Democratic Party,1992-01-01T00:00:00Z,2000-01-01T00:00:00Z,"Mayor of Salt Lake City, Utah",Salt Lake City,Drew University,private not-for-profit educational institution
Deedee Corradini,1944-04-11T00:00:00Z,female,Democratic Party,1992-01-01T00:00:00Z,2000-01-01T00:00:00Z,"Mayor of Salt Lake City, Utah",Salt Lake City,University of Utah,public educational institution of the United States
Deedee Corradini,1944-04-11T00:00:00Z,female,Democratic Party,1992-01-01T00:00:00Z,2000-01-01T00:00:00Z,"Mayor of Salt Lake City, Utah",Salt Lake City,University of Utah,public research university
Dennis Archer,1942-01-01T00:00:00Z,male,Democratic Party,1994-01-03T00:00:00Z,2001-12-31T00:00:00Z,"Mayor of Detroit, Michigan",Detroit,Michigan State University College of Law,law school
Dennis Archer,1942-01-01T00:00:00Z,male,Democratic Party,1994-01-03T00:00:00Z,2001-12-31T00:00:00Z,"Mayor of Detroit, Michigan",Detroit,Michigan State University College of Law,private not-for-profit educational institution
Dennis Archer,1942-01-01T00:00:00Z,male,Democratic Party,1994-01-03T00:00:00Z,2001-12-31T00:00:00Z,"Mayor of Detroit, Michigan",Detroit,Western Michigan University,public university
Dennis Archer,1942-01-01T00:00:00Z,male,Democratic Party,1994-01-03T00:00:00Z,2001-12-31T00:00:00Z,"Mayor of Detroit, Michigan",Detroit,Western Michigan University,public educational institution of the United States
Dennis Archer,1942-01-01T00:00:00Z,male,Democratic Party,1994-01-03T00:00:00Z,2001-12-31T00:00:00Z,"Mayor of Detroit, Michigan",Detroit,Western Michigan University,open-access publisher
Dennis Kucinich,1946-10-08T00:00:00Z,male,Democratic Party,1978-01-01T00:00:00Z,1979-12-31T00:00:00Z,mayor of Cleveland,Cleveland,Case Western Reserve University,private university
Dennis Kucinich,1946-10-08T00:00:00Z,male,Democratic Party,1978-01-01T00:00:00Z,1979-12-31T00:00:00Z,mayor of Cleveland,Cleveland,Case Western Reserve University,private not-for-profit educational institution
Dennis Kucinich,1946-10-08T00:00:00Z,male,Democratic Party,1978-01-01T00:00:00Z,1979-12-31T00:00:00Z,mayor of Cleveland,Cleveland,Case Western Reserve University,open-access publisher
Dennis Kucinich,1946-10-08T00:00:00Z,male,Democratic Party,1978-01-01T00:00:00Z,1979-12-31T00:00:00Z,mayor of Cleveland,Cleveland,Cleveland State University,public university
Dennis Kucinich,1946-10-08T00:00:00Z,male,Democratic Party,1978-01-01T00:00:00Z,1979-12-31T00:00:00Z,mayor of Cleveland,Cleveland,Cleveland State University,public educational institution of the United States
Dennis Kucinich,1946-10-08T00:00:00Z,male,Democratic Party,1978-01-01T00:00:00Z,1979-12-31T00:00:00Z,mayor of Cleveland,Cleveland,Cleveland State University,academic publisher
Dennis Kucinich,1946-10-08T00:00:00Z,male,Democratic Party,1978-01-01T00:00:00Z,1979-12-31T00:00:00Z,mayor of Cleveland,Cleveland,St. John Cantius Parish,church building
Dennis Kucinich,1946-10-08T00:00:00Z,male,Democratic Party,1978-01-01T00:00:00Z,1979-12-31T00:00:00Z,mayor of Cleveland,Cleveland,St. John Cantius Parish,parish
Derek Merrin,1986-03-10T00:00:00Z,male,Republican Party,2008-01-01T00:00:00Z,2011-01-01T00:00:00Z,Mayor of Waterville,Waterville,Bowling Green State University,public university
Derek Merrin,1986-03-10T00:00:00Z,male,Republican Party,2008-01-01T00:00:00Z,2011-01-01T00:00:00Z,Mayor of Waterville,Waterville,Bowling Green State University,public educational institution of the United States
Derek Merrin,1986-03-10T00:00:00Z,male,Republican Party,2008-01-01T00:00:00Z,2011-01-01T00:00:00Z,Mayor of Waterville,Waterville,Bowling Green State University,open-access publisher
Derek Merrin,1986-03-10T00:00:00Z,male,Republican Party,2008-01-01T00:00:00Z,2011-01-01T00:00:00Z,Mayor of Waterville,Waterville,University of Toledo,public educational institution of the United States
Derek Merrin,1986-03-10T00:00:00Z,male,Republican Party,2008-01-01T00:00:00Z,2011-01-01T00:00:00Z,Mayor of Waterville,Waterville,University of Toledo,public research university
Dianne Feinstein,1933-06-22T00:00:00Z,female,Democratic Party,1978-12-04T00:00:00Z,1988-01-08T00:00:00Z,mayor of San Francisco,City and County of San Francisco,Convent of the Sacred Heart High School,school
Dianne Feinstein,1933-06-22T00:00:00Z,female,Democratic Party,1978-12-04T00:00:00Z,1988-01-08T00:00:00Z,mayor of San Francisco,City and County of San Francisco,Convent of the Sacred Heart High School,high school
Dianne Feinstein,1933-06-22T00:00:00Z,female,Democratic Party,1978-12-04T00:00:00Z,1988-01-08T00:00:00Z,mayor of San Francisco,City and County of San Francisco,Stanford University,private university
Dianne Feinstein,1933-06-22T00:00:00Z,female,Democratic Party,1978-12-04T00:00:00Z,1988-01-08T00:00:00Z,mayor of San Francisco,City and County of San Francisco,Stanford University,research university
Dianne Feinstein,1933-06-22T00:00:00Z,female,Democratic Party,1978-12-04T00:00:00Z,1988-01-08T00:00:00Z,mayor of San Francisco,City and County of San Francisco,Stanford University,private not-for-profit educational institution
Dianne Feinstein,1933-06-22T00:00:00Z,female,Democratic Party,1978-12-04T00:00:00Z,1988-01-08T00:00:00Z,mayor of San Francisco,City and County of San Francisco,Stanford University,open-access publisher
Don Guardian,1953-06-12T00:00:00Z,male,Republican Party,2014-01-01T00:00:00Z,2017-12-31T00:00:00Z,"Mayor of Atlantic City, New Jersey",Atlantic City,Don Bosco Preparatory High School,high school
Don L. Curtis,1926-01-01T00:00:00Z,male,Republican Party,1958-01-01T00:00:00Z,1965-01-15T00:00:00Z,"Mayor of Marietta, Ohio",Marietta,Marietta College,college
Don L. Curtis,1926-01-01T00:00:00Z,male,Republican Party,1958-01-01T00:00:00Z,1965-01-15T00:00:00Z,"Mayor of Marietta, Ohio",Marietta,Marietta College,private not-for-profit educational institution
Don L. Curtis,1926-01-01T00:00:00Z,male,Republican Party,1958-01-01T00:00:00Z,1965-01-15T00:00:00Z,"Mayor of Marietta, Ohio",Marietta,Marietta High School,high school
Don L. Curtis,1926-01-01T00:00:00Z,male,Republican Party,1958-01-01T00:00:00Z,1965-01-15T00:00:00Z,"Mayor of Marietta, Ohio",Marietta,Marietta High School,public school
Don L. Curtis,1926-01-01T00:00:00Z,male,Republican Party,1958-01-01T00:00:00Z,1965-01-15T00:00:00Z,"Mayor of Marietta, Ohio",Marietta,Ohio State University,land-grant university
Don L. Curtis,1926-01-01T00:00:00Z,male,Republican Party,1958-01-01T00:00:00Z,1965-01-15T00:00:00Z,"Mayor of Marietta, Ohio",Marietta,Ohio State University,public educational institution of the United States
Don L. Curtis,1926-01-01T00:00:00Z,male,Republican Party,1958-01-01T00:00:00Z,1965-01-15T00:00:00Z,"Mayor of Marietta, Ohio",Marietta,Ohio State University,public research university
Don Ness,1974-01-09T00:00:00Z,male,Democratic Party,2008-01-07T00:00:00Z,2016-01-04T00:00:00Z,"Mayor of Duluth, Minnesota",Duluth,Central High School,high school
Don Ness,1974-01-09T00:00:00Z,male,Minnesota Democratic–Farmer–Labor Party,2008-01-07T00:00:00Z,2016-01-04T00:00:00Z,"Mayor of Duluth, Minnesota",Duluth,Central High School,high school
Don Ness,1974-01-09T00:00:00Z,male,Democratic Party,2008-01-07T00:00:00Z,2016-01-04T00:00:00Z,"Mayor of Duluth, Minnesota",Duluth,University of Minnesota Duluth,public university
Don Ness,1974-01-09T00:00:00Z,male,Minnesota Democratic–Farmer–Labor Party,2008-01-07T00:00:00Z,2016-01-04T00:00:00Z,"Mayor of Duluth, Minnesota",Duluth,University of Minnesota Duluth,public university
Don Ness,1974-01-09T00:00:00Z,male,Democratic Party,2008-01-07T00:00:00Z,2016-01-04T00:00:00Z,"Mayor of Duluth, Minnesota",Duluth,University of Minnesota Duluth,public educational institution of the United States
Don Ness,1974-01-09T00:00:00Z,male,Minnesota Democratic–Farmer–Labor Party,2008-01-07T00:00:00Z,2016-01-04T00:00:00Z,"Mayor of Duluth, Minnesota",Duluth,University of Minnesota Duluth,public educational institution of the United States
Donald G. Davis,1971-08-29T00:00:00Z,male,Democratic Party,2001-12-01T00:00:00Z,2008-12-01T00:00:00Z,"Mayor of Snow Hill, North Carolina",Snow Hill,Central Michigan University,public educational institution of the United States
Donald G. Davis,1971-08-29T00:00:00Z,male,Democratic Party,2001-12-01T00:00:00Z,2008-12-01T00:00:00Z,"Mayor of Snow Hill, North Carolina",Snow Hill,Central Michigan University,public research university
Donald G. Davis,1971-08-29T00:00:00Z,male,Democratic Party,2001-12-01T00:00:00Z,2008-12-01T00:00:00Z,"Mayor of Snow Hill, North Carolina",Snow Hill,East Carolina University,public educational institution of the United States
Donald G. Davis,1971-08-29T00:00:00Z,male,Democratic Party,2001-12-01T00:00:00Z,2008-12-01T00:00:00Z,"Mayor of Snow Hill, North Carolina",Snow Hill,East Carolina University,public research university
Donald G. Davis,1971-08-29T00:00:00Z,male,Democratic Party,2001-12-01T00:00:00Z,2008-12-01T00:00:00Z,"Mayor of Snow Hill, North Carolina",Snow Hill,East Carolina University College of Education,
