person,personLabel,birthDate,genderLabel,partyLabel,start,end,positionLabel,cityLabel,start_year,end_year,birth_year,age_at_start
http://www.wikidata.org/entity/Q374969,Harry Lyman Davis,1878-01-25 00:00:00+00:00,male,Republican Party,1919-01-01 00:00:00+00:00,1919-12-31 00:00:00+00:00,mayor of Cleveland,Cleveland,1919,1919,1878,41
http://www.wikidata.org/entity/Q374969,Harry Lyman Davis,1878-01-25 00:00:00+00:00,male,Republican Party,1935-01-01 00:00:00+00:00,1935-12-31 00:00:00+00:00,mayor of Cleveland,Cleveland,1935,1935,1878,57
http://www.wikidata.org/entity/Q1586688,Harry P. Cain,1906-01-10 00:00:00+00:00,male,Republican Party,1940-01-01 00:00:00+00:00,1946-06-15 00:00:00+00:00,"Mayor of Tacoma, Washington",Tacoma,1940,1946,1906,34
http://www.wikidata.org/entity/Q5677111,Harvey Cloyd Philpott,1909-04-06 00:00:00+00:00,male,Democratic Party,1945-01-01 00:00:00+00:00,1949-01-01 00:00:00+00:00,"Mayor of Lexington, North Carolina",Lexington,1945,1949,1909,36
http://www.wikidata.org/entity/Q5677199,Harvey Gantt,1943-01-14 00:00:00+00:00,male,Democratic Party,1983-01-01 00:00:00+00:00,1987-01-01 00:00:00+00:00,"Mayor of Charlotte, North Carolina",Charlotte,1983,1987,1943,40
http://www.wikidata.org/entity/Q13360565,Heather Fargo,1952-12-12 00:00:00+00:00,female,Democratic Party,2000-11-01 00:00:00+00:00,2008-12-01 00:00:00+00:00,mayor of Sacramento,Sacramento,2000,2008,1952,48
http://www.wikidata.org/entity/Q63456662,Heather Somers,1966-04-22 00:00:00+00:00,female,Republican Party,2012-01-01 00:00:00+00:00,2014-01-01 00:00:00+00:00,"Mayor of Groton, Connecticut",Groton,2012,2014,1966,46
http://www.wikidata.org/entity/Q5717042,Henry A. Weaver,1820-04-01 00:00:00+00:00,male,Republican Party,1857-01-16 00:00:00+00:00,1860-01-06 00:00:00+00:00,"Mayor of Pittsburgh, Pennsylvania",Pittsburgh,1857,1860,1820,37
http://www.wikidata.org/entity/Q15876246,Henry Atkins,1827-01-01 00:00:00+00:00,male,Republican Party,1869-12-02 00:00:00+00:00,1871-07-31 00:00:00+00:00,Mayor of Seattle,Seattle,1869,1871,1827,42
http://www.wikidata.org/entity/Q5628066,Henry Bishop Brodess,1830-01-01 00:00:00+00:00,male,Republican Party,1876-04-03 00:00:00+00:00,1881-10-20 00:00:00+00:00,"Mayor of Ashland, Kentucky",Ashland,1876,1881,1830,46
http://www.wikidata.org/entity/Q3132719,Henry David Cooke,1825-11-23 00:00:00+00:00,male,Republican Party,1871-02-28 00:00:00+00:00,1873-09-13 00:00:00+00:00,Mayor of the District of Columbia,District of Columbia,1871,1873,1825,46
http://www.wikidata.org/entity/Q5720108,Henry Dickinson Lindsley,1872-02-29 00:00:00+00:00,male,Democratic Party,1915-01-01 00:00:00+00:00,1917-01-01 00:00:00+00:00,"Mayor of Dallas, Texas",Dallas,1915,1917,1872,43
http://www.wikidata.org/entity/Q5727715,Henry H. Rose,1856-01-01 00:00:00+00:00,male,Republican Party,1913-07-01 00:00:00+00:00,1915-07-01 00:00:00+00:00,Mayor of the City of Los Angeles,Los Angeles,1913,1915,1856,57
http://www.wikidata.org/entity/Q5723667,Henry J. Hopper,1830-03-10 00:00:00+00:00,male,Democratic Party,1878-05-06 00:00:00+00:00,1880-05-02 00:00:00+00:00,"Mayor of Jersey City, New Jersey",Jersey City,1878,1880,1830,48
http://www.wikidata.org/entity/Q5725792,Henry Mellus,1816-08-24 00:00:00+00:00,male,Democratic Party,1860-05-09 00:00:00+00:00,1860-12-26 00:00:00+00:00,Mayor of the City of Los Angeles,Los Angeles,1860,1860,1816,44
http://www.wikidata.org/entity/Q5628453,Henry Otto Wittpenn,1871-10-23 00:00:00+00:00,male,Democratic Party,1908-01-01 00:00:00+00:00,1913-06-16 00:00:00+00:00,"Mayor of Jersey City, New Jersey",Jersey City,1908,1913,1871,37
http://www.wikidata.org/entity/Q9287884,Henry T. Hazard,1844-07-30 00:00:00+00:00,male,Republican Party,1889-02-25 00:00:00+00:00,1892-12-05 00:00:00+00:00,Mayor of the City of Los Angeles,Los Angeles,1889,1892,1844,45
http://www.wikidata.org/entity/Q5729280,Henry Traphagen,1842-06-01 00:00:00+00:00,male,Democratic Party,1874-05-04 00:00:00+00:00,1876-04-30 00:00:00+00:00,"Mayor of Jersey City, New Jersey",Jersey City,1874,1876,1842,32
http://www.wikidata.org/entity/Q5732838,Herb Bergson,1956-09-18 00:00:00+00:00,male,Democratic Party,2004-01-05 00:00:00+00:00,2008-01-07 00:00:00+00:00,"Mayor of Duluth, Minnesota",Duluth,2004,2008,1956,48
http://www.wikidata.org/entity/Q5732838,Herb Bergson,1956-09-18 00:00:00+00:00,male,Minnesota Democratic–Farmer–Labor Party,2004-01-05 00:00:00+00:00,2008-01-07 00:00:00+00:00,"Mayor of Duluth, Minnesota",Duluth,2004,2008,1956,48
http://www.wikidata.org/entity/Q5739589,Herman C. Baehr,1866-03-16 00:00:00+00:00,male,Republican Party,1911-01-01 00:00:00+00:00,1911-12-31 00:00:00+00:00,mayor of Cleveland,Cleveland,1911,1911,1866,45
http://www.wikidata.org/entity/Q5740251,Herman T. Tripp,1859-08-06 00:00:00+00:00,male,Republican Party,1906-01-01 00:00:00+00:00,1907-01-01 00:00:00+00:00,"Mayor of Juneau, Alaska",Juneau,1906,1907,1859,47
http://www.wikidata.org/entity/Q5744313,Herschel Lashkowitz,1918-04-02 00:00:00+00:00,male,Democratic Party,1954-01-01 00:00:00+00:00,1974-01-01 00:00:00+00:00,"Mayor of Fargo, North Dakota",Fargo,1954,1974,1918,36
http://www.wikidata.org/entity/Q5901584,Horace C. Spencer,1832-07-01 00:00:00+00:00,male,Republican Party,1908-01-01 00:00:00+00:00,1909-01-01 00:00:00+00:00,Mayor of the City of Flint,Flint,1908,1909,1832,76
http://www.wikidata.org/entity/Q16095729,Howard Nathaniel Lee,1934-07-28 00:00:00+00:00,male,Democratic Party,1969-01-01 00:00:00+00:00,1975-01-01 00:00:00+00:00,"Mayor of Chapel Hill, North Carolina",Chapel Hill,1969,1975,1934,35
http://www.wikidata.org/entity/Q5921176,Howard W. Peak,1948-01-01 00:00:00+00:00,male,Republican Party,1997-06-01 00:00:00+00:00,2001-05-31 00:00:00+00:00,Mayor of San Antonio,San Antonio,1997,2001,1948,49
http://www.wikidata.org/entity/Q209989,Hubert Humphrey,1911-05-27 00:00:00+00:00,male,Democratic Party,1945-01-01 00:00:00+00:00,1948-01-01 00:00:00+00:00,Mayor of Minneapolis,Minneapolis,1945,1948,1911,34
http://www.wikidata.org/entity/Q209989,Hubert Humphrey,1911-05-27 00:00:00+00:00,male,Minnesota Democratic–Farmer–Labor Party,1945-01-01 00:00:00+00:00,1948-01-01 00:00:00+00:00,Mayor of Minneapolis,Minneapolis,1945,1948,1911,34
http://www.wikidata.org/entity/Q20963416,Hugh G. Harrison,1822-04-23 00:00:00+00:00,male,Republican Party,1868-04-14 00:00:00+00:00,1869-04-13 00:00:00+00:00,Mayor of Minneapolis,Minneapolis,1868,1869,1822,46
http://www.wikidata.org/entity/Q5931233,Hugh J. Grant,1858-09-10 00:00:00+00:00,male,Democratic Party,1889-01-01 00:00:00+00:00,1892-12-31 00:00:00+00:00,Mayor of New York City,New York City,1889,1892,1858,31
http://www.wikidata.org/entity/Q5931360,Hugh Kennedy,1810-07-01 00:00:00+00:00,male,Democratic Party,1865-03-21 00:00:00+00:00,1865-05-05 00:00:00+00:00,Mayor of New Orleans,New Orleans,1865,1865,1810,55
http://www.wikidata.org/entity/Q5931360,Hugh Kennedy,1810-07-01 00:00:00+00:00,male,Democratic Party,1865-06-28 00:00:00+00:00,1866-03-18 00:00:00+00:00,Mayor of New Orleans,New Orleans,1865,1866,1810,55
http://www.wikidata.org/entity/Q61162105,Hugh M. Caldwell,1881-06-07 00:00:00+00:00,male,Republican Party,1920-03-15 00:00:00+00:00,1922-06-04 00:00:00+00:00,Mayor of Seattle,Seattle,1920,1922,1881,39
http://www.wikidata.org/entity/Q14916247,Hugh O'Brien,1827-07-13 00:00:00+00:00,male,Democratic Party,1885-01-05 00:00:00+00:00,1889-01-07 00:00:00+00:00,Mayor of Boston,Boston,1885,1889,1827,58
http://www.wikidata.org/entity/Q100752980,I. Sparks,1866-05-31 00:00:00+00:00,male,Republican Party,1902-01-01 00:00:00+00:00,1904-01-01 00:00:00+00:00,Alcalde-Mayor of Santa Fe,Santa Fe,1902,1904,1866,36
http://www.wikidata.org/entity/Q6033294,Ingrid Sheldon,1945-01-01 00:00:00+00:00,female,Republican Party,1993-01-01 00:00:00+00:00,2000-01-01 00:00:00+00:00,"Mayor of Ann Arbor, Michigan",Ann Arbor,1993,2000,1945,48
http://www.wikidata.org/entity/Q432617,Isaac Lawrence Milliken,1815-08-29 00:00:00+00:00,male,Democratic Party,1854-03-15 00:00:00+00:00,1855-03-13 00:00:00+00:00,Mayor of Chicago,Chicago,1854,1855,1815,39
http://www.wikidata.org/entity/Q6077277,Isaac William Taussig,1850-07-30 00:00:00+00:00,male,Democratic Party,1880-05-03 00:00:00+00:00,1884-05-04 00:00:00+00:00,"Mayor of Jersey City, New Jersey",Jersey City,1880,1884,1850,30
http://www.wikidata.org/entity/Q13562439,Isabella Cannon,1904-05-12 00:00:00+00:00,female,Democratic Party,1977-12-01 00:00:00+00:00,1979-10-01 00:00:00+00:00,"Mayor of Raleigh, North Carolina",Raleigh,1977,1979,1904,73
http://www.wikidata.org/entity/Q14926800,"Ivan Allen, Jr.",1911-03-15 00:00:00+00:00,male,Democratic Party,1962-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,"Mayor of Atlanta, Georgia",Atlanta,1962,1970,1911,51
http://www.wikidata.org/entity/Q17721870,Ivy Taylor,1970-06-17 00:00:00+00:00,female,Democratic Party,2014-07-22 00:00:00+00:00,2017-06-21 00:00:00+00:00,Mayor of San Antonio,San Antonio,2014,2017,1970,44
http://www.wikidata.org/entity/Q5891705,J. Erik Jonsson,1901-09-06 00:00:00+00:00,male,Republican Party,1964-01-01 00:00:00+00:00,1971-01-01 00:00:00+00:00,"Mayor of Dallas, Texas",Dallas,1964,1971,1901,63
http://www.wikidata.org/entity/Q16017396,J. Palmer Gaillard Jr.,1920-04-04 00:00:00+00:00,male,Democratic Party,1959-01-01 00:00:00+00:00,1975-01-01 00:00:00+00:00,"Mayor of Charleston, South Carolina",Charleston,1959,1975,1920,39
http://www.wikidata.org/entity/Q17421477,Jabez Comstock Knight,1815-07-31 00:00:00+00:00,male,Republican Party,1859-01-01 00:00:00+00:00,1864-01-01 00:00:00+00:00,"Mayor of Providence, Rhode Island",Providence,1859,1864,1815,44
http://www.wikidata.org/entity/Q16095612,Jack Geraghty,1934-02-23 00:00:00+00:00,male,Democratic Party,1993-01-01 00:00:00+00:00,1998-01-01 00:00:00+00:00,"Mayor of Spokane, Washington",Spokane,1993,1998,1934,59
http://www.wikidata.org/entity/Q1677269,Jackie Biskupski,1966-01-11 00:00:00+00:00,female,Democratic Party,2016-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,"Mayor of Salt Lake City, Utah",Salt Lake City,2016,2020,1966,50
http://www.wikidata.org/entity/Q1638787,Jacob Falconer,1869-01-26 00:00:00+00:00,male,Progressive Party,1897-01-01 00:00:00+00:00,1899-01-01 00:00:00+00:00,"Mayor of Everett, Washington",Everett,1897,1899,1869,28
http://www.wikidata.org/entity/Q1680094,James Coats Auchincloss,1885-01-19 00:00:00+00:00,male,Republican Party,1938-01-01 00:00:00+00:00,1943-01-01 00:00:00+00:00,"Mayor of Rumson, New Jersey",Rumson,1938,1943,1885,53
http://www.wikidata.org/entity/Q1680239,James D. Phelan,1861-04-20 00:00:00+00:00,male,Democratic Party,1897-01-04 00:00:00+00:00,1902-01-07 00:00:00+00:00,mayor of San Francisco,City and County of San Francisco,1897,1902,1861,36
http://www.wikidata.org/entity/Q115168184,James Diossa,1985-01-01 00:00:00+00:00,male,Democratic Party,2013-01-01 00:00:00+00:00,2021-01-03 00:00:00+00:00,Mayor of Central Falls,Central Falls,2013,2021,1985,28
http://www.wikidata.org/entity/Q132116919,James F. Schweikert,1932-04-10 00:00:00+00:00,male,Republican Party,1972-01-01 00:00:00+00:00,1975-01-01 00:00:00+00:00,"Mayor of Marietta, Ohio",Marietta,1972,1975,1932,40
http://www.wikidata.org/entity/Q28037665,James Glendinning,1866-09-19 00:00:00+00:00,male,independent politician,1896-01-01 00:00:00+00:00,1897-01-01 00:00:00+00:00,"Mayor of Salt Lake City, Utah",Salt Lake City,1896,1897,1866,30
http://www.wikidata.org/entity/Q6134742,James Gopsill,1823-07-22 00:00:00+00:00,male,Republican Party,1867-05-06 00:00:00+00:00,1868-05-03 00:00:00+00:00,"Mayor of Jersey City, New Jersey",Jersey City,1867,1868,1823,44
http://www.wikidata.org/entity/Q20971454,James Gray,1862-02-18 00:00:00+00:00,male,Democratic Party,1899-01-02 00:00:00+00:00,1901-01-07 00:00:00+00:00,Mayor of Minneapolis,Minneapolis,1899,1901,1862,37
http://www.wikidata.org/entity/Q442014,James H. Hawley,1847-01-17 00:00:00+00:00,male,Democratic Party,1903-07-18 00:00:00+00:00,1905-07-20 00:00:00+00:00,"Mayor of Boise, Idaho",Boise,1903,1905,1847,56
http://www.wikidata.org/entity/Q16017496,James H. McGee,1918-11-08 00:00:00+00:00,male,Democratic Party,1970-07-15 00:00:00+00:00,1982-01-02 00:00:00+00:00,"Mayor of Dayton, Ohio",Dayton,1970,1982,1918,52
http://www.wikidata.org/entity/Q16017496,James H. McGee,1918-11-08 00:00:00+00:00,male,Democratic Party,1970-07-15 00:00:00+00:00,1982-01-02 00:00:00+00:00,"Mayor of Dayton, Ohio",City of Dayton,1970,1982,1918,52
http://www.wikidata.org/entity/Q6135262,James H. Preston,1860-03-23 00:00:00+00:00,male,Democratic Party,1911-05-16 00:00:00+00:00,1919-05-20 00:00:00+00:00,Mayor of Baltimore,Baltimore,1911,1919,1860,51
http://www.wikidata.org/entity/Q706358,James Hahn,1950-07-03 00:00:00+00:00,male,Democratic Party,2001-07-01 00:00:00+00:00,2005-07-01 00:00:00+00:00,Mayor of the City of Los Angeles,Los Angeles,2001,2005,1950,51
http://www.wikidata.org/entity/Q19560570,James LeRoy Giles,1863-06-16 00:00:00+00:00,male,Democratic Party,1916-01-01 00:00:00+00:00,1919-01-01 00:00:00+00:00,"Mayor of Orlando, Florida",Orlando,1916,1919,1863,53
http://www.wikidata.org/entity/Q19560570,James LeRoy Giles,1863-06-16 00:00:00+00:00,male,Democratic Party,1924-04-02 00:00:00+00:00,1926-01-01 00:00:00+00:00,"Mayor of Orlando, Florida",Orlando,1924,1926,1863,61
http://www.wikidata.org/entity/Q19560570,James LeRoy Giles,1863-06-16 00:00:00+00:00,male,Democratic Party,1929-01-01 00:00:00+00:00,1932-01-01 00:00:00+00:00,"Mayor of Orlando, Florida",Orlando,1929,1932,1863,66
http://www.wikidata.org/entity/Q441832,James Michael Curley,1874-11-20 00:00:00+00:00,male,Democratic Party,1930-01-01 00:00:00+00:00,1934-01-01 00:00:00+00:00,Mayor of Boston,Boston,1930,1934,1874,56
http://www.wikidata.org/entity/Q441832,James Michael Curley,1874-11-20 00:00:00+00:00,male,Democratic Party,1946-01-01 00:00:00+00:00,1950-01-01 00:00:00+00:00,Mayor of Boston,Boston,1946,1950,1874,72
http://www.wikidata.org/entity/Q282091,James P. Pope,1884-03-31 00:00:00+00:00,male,Democratic Party,1929-04-30 00:00:00+00:00,1933-02-13 00:00:00+00:00,"Mayor of Boise, Idaho",Boise,1929,1933,1884,45
http://www.wikidata.org/entity/Q878728,James Rolph,1869-08-23 00:00:00+00:00,male,Republican Party,1912-01-08 00:00:00+00:00,1931-01-06 00:00:00+00:00,mayor of San Francisco,City and County of San Francisco,1912,1931,1869,43
http://www.wikidata.org/entity/Q4499149,James Sanders Holman,1804-02-07 00:00:00+00:00,male,Democratic Party,1837-08-28 00:00:00+00:00,1837-11-01 00:00:00+00:00,Mayor of Houston,Houston,1837,1837,1804,33
http://www.wikidata.org/entity/Q6144602,James Van Ness,1808-01-01 00:00:00+00:00,male,Democratic Party,1855-07-01 00:00:00+00:00,1856-07-07 00:00:00+00:00,mayor of San Francisco,City and County of San Francisco,1855,1856,1808,47
http://www.wikidata.org/entity/Q295390,Jane Byrne,1933-05-24 00:00:00+00:00,female,Democratic Party,1979-04-16 00:00:00+00:00,1983-04-29 00:00:00+00:00,Mayor of Chicago,Chicago,1979,1983,1933,46
http://www.wikidata.org/entity/Q295390,Jane Byrne,1934-05-24 00:00:00+00:00,female,Democratic Party,1979-04-16 00:00:00+00:00,1983-04-29 00:00:00+00:00,Mayor of Chicago,Chicago,1979,1983,1934,45
http://www.wikidata.org/entity/Q6152456,Jane L. Campbell,1953-05-19 00:00:00+00:00,female,Democratic Party,2002-01-01 00:00:00+00:00,2005-12-31 00:00:00+00:00,mayor of Cleveland,Cleveland,2002,2005,1953,49
http://www.wikidata.org/entity/Q6160020,Jared M. Brush,1814-10-10 00:00:00+00:00,male,Republican Party,1869-01-04 00:00:00+00:00,1872-01-08 00:00:00+00:00,"Mayor of Pittsburgh, Pennsylvania",Pittsburgh,1869,1872,1814,55
http://www.wikidata.org/entity/Q15964601,Javier Gonzales,1966-01-01 00:00:00+00:00,male,Democratic Party,2014-03-11 00:00:00+00:00,2018-03-12 00:00:00+00:00,Alcalde-Mayor of Santa Fe,Santa Fe,2014,2018,1966,48
http://www.wikidata.org/entity/Q6167354,Jay Williams,1971-09-26 00:00:00+00:00,male,Democratic Party,2005-01-01 00:00:00+00:00,2011-01-01 00:00:00+00:00,"Mayor of Youngstown, Ohio",Youngstown,2005,2011,1971,34
http://www.wikidata.org/entity/Q15713233,Jean Hunhoff,1953-12-30 00:00:00+00:00,female,Republican Party,1995-01-01 00:00:00+00:00,1997-01-01 00:00:00+00:00,"Mayor of Yankton, South Dakota",Yankton,1995,1997,1953,42
http://www.wikidata.org/entity/Q37585508,Jeff Tarte,1956-09-01 00:00:00+00:00,male,Republican Party,2007-01-01 00:00:00+00:00,2012-01-01 00:00:00+00:00,Mayor of Cornelius,Cornelius,2007,2012,1956,51
http://www.wikidata.org/entity/Q26707114,Jeffery Jones,1958-02-08 00:00:00+00:00,male,Democratic Party,2010-01-01 00:00:00+00:00,2014-01-01 00:00:00+00:00,"Mayor of Paterson, New Jersey",Paterson,2010,2014,1958,52
http://www.wikidata.org/entity/Q6178268,Jennifer Dougherty,1961-04-13 00:00:00+00:00,female,Democratic Party,2002-01-01 00:00:00+00:00,2006-01-01 00:00:00+00:00,"Mayor of Frederick, Maryland",Frederick,2002,2006,1961,41
http://www.wikidata.org/entity/Q6179244,Jenny Durkan,1958-05-19 00:00:00+00:00,female,Democratic Party,2018-01-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,Mayor of Seattle,Seattle,2018,2022,1958,60
http://www.wikidata.org/entity/Q15524923,Jeremy Harris,1950-12-07 00:00:00+00:00,male,Democratic Party,1994-01-01 00:00:00+00:00,2004-01-01 00:00:00+00:00,Mayor of Honolulu,Honolulu County,1994,2004,1950,44
http://www.wikidata.org/entity/Q6182620,Jerome Cavanagh,1928-06-16 00:00:00+00:00,male,Democratic Party,1962-01-02 00:00:00+00:00,1970-01-05 00:00:00+00:00,"Mayor of Detroit, Michigan",Detroit,1962,1970,1928,34
http://www.wikidata.org/entity/Q4998532,Jerramiah Healy,1950-12-16 00:00:00+00:00,male,Democratic Party,2004-11-12 00:00:00+00:00,2013-06-30 00:00:00+00:00,"Mayor of Jersey City, New Jersey",Jersey City,2004,2013,1950,54
http://www.wikidata.org/entity/Q152451,Jerry Brown,1938-04-07 00:00:00+00:00,male,Democratic Party,1999-01-04 00:00:00+00:00,2007-01-08 00:00:00+00:00,"Mayor of Oakland, California",Oakland,1999,2007,1938,61
http://www.wikidata.org/entity/Q1687849,Jerry M. Patterson,1934-10-25 00:00:00+00:00,male,Democratic Party,1973-01-01 00:00:00+00:00,1975-01-01 00:00:00+00:00,"Mayor of Santa Ana, California",Santa Ana,1973,1975,1934,39
http://www.wikidata.org/entity/Q720565,Jerry Sanders,1950-07-14 00:00:00+00:00,male,Republican Party,2005-12-05 00:00:00+00:00,2012-12-03 00:00:00+00:00,Mayor of San Diego,San Diego,2005,2012,1950,55
http://www.wikidata.org/entity/Q27214,Jerry Springer,1944-02-13 00:00:00+00:00,male,Democratic Party,1977-01-01 00:00:00+00:00,1978-01-01 00:00:00+00:00,"mayor of Cincinnati, Ohio",Cincinnati,1977,1978,1944,33
http://www.wikidata.org/entity/Q6187749,Jessie M. Rattley,1929-05-04 00:00:00+00:00,female,Democratic Party,1986-07-01 00:00:00+00:00,1990-06-30 00:00:00+00:00,"Mayor of Newport News, Virginia",Newport News,1986,1990,1929,57
http://www.wikidata.org/entity/Q6193469,Jim Baca,1945-09-06 00:00:00+00:00,male,Democratic Party,1997-12-01 00:00:00+00:00,2001-11-30 00:00:00+00:00,"Mayor of Albuquerque, New Mexico",Albuquerque,1997,2001,1945,52
http://www.wikidata.org/entity/Q723134,Jim Inhofe,1934-11-17 00:00:00+00:00,male,Republican Party,1978-05-02 00:00:00+00:00,1984-05-08 00:00:00+00:00,"Mayor of Tulsa, Oklahoma",Tulsa,1978,1984,1934,44
http://www.wikidata.org/entity/Q6133660,Jim Kenney,1958-08-07 00:00:00+00:00,male,Democratic Party,2016-01-04 00:00:00+00:00,2024-01-01 00:00:00+00:00,"Mayor of Philadelphia, Pennsylvania",Philadelphia,2016,2024,1958,58
http://www.wikidata.org/entity/Q6196490,Jim Luken,1921-12-31 00:00:00+00:00,male,Democratic Party,1976-01-01 00:00:00+00:00,1977-01-01 00:00:00+00:00,"mayor of Cincinnati, Ohio",Cincinnati,1976,1977,1921,55
http://www.wikidata.org/entity/Q53870661,Jim Matherly,1963-01-01 00:00:00+00:00,male,Republican Party,2016-10-01 00:00:00+00:00,2022-10-01 00:00:00+00:00,"Mayor of Fairbanks, Alaska",Fairbanks,2016,2022,1963,53
http://www.wikidata.org/entity/Q6196752,Jim McConn,1928-03-15 00:00:00+00:00,male,Republican Party,1978-01-01 00:00:00+00:00,1982-01-01 00:00:00+00:00,Mayor of Houston,Houston,1978,1982,1928,50
http://www.wikidata.org/entity/Q1337736,Jim Moran,1945-05-16 00:00:00+00:00,male,Democratic Party,1985-01-01 00:00:00+00:00,1991-01-01 00:00:00+00:00,"Mayor of Alexandria, Virginia",Alexandria,1985,1991,1945,40
http://www.wikidata.org/entity/Q22073698,Jim Strickland,1963-10-22 00:00:00+00:00,male,Democratic Party,2016-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,"Mayor of Memphis, Tennessee",Memphis,2016,2024,1963,53
http://www.wikidata.org/entity/Q204135,Jimmy Walker,1881-06-19 00:00:00+00:00,male,Democratic Party,1926-01-01 00:00:00+00:00,1932-09-01 00:00:00+00:00,Mayor of New York City,New York City,1926,1932,1881,45
